cell_line,plate,well,control,gene_symbol,score_area_mean,score_cell_n,score_k_corr_perc_mean,score_radial_dist_mean_mean,score_spots_number_mean,raw_repeat_1_area_mean,raw_repeat_1_cell_n,raw_repeat_1_k_corr_perc_mean,raw_repeat_1_radial_dist_mean_mean,raw_repeat_1_spots_number_mean,raw_repeat_2_area_mean,raw_repeat_2_cell_n,raw_repeat_2_k_corr_perc_mean,raw_repeat_2_radial_dist_mean_mean,raw_repeat_2_spots_number_mean,ratio_repeat_1_area_mean,ratio_repeat_1_cell_n,ratio_repeat_1_k_corr_perc_mean,ratio_repeat_1_radial_dist_mean_mean,ratio_repeat_1_spots_number_mean,ratio_repeat_2_area_mean,ratio_repeat_2_cell_n,ratio_repeat_2_k_corr_perc_mean,ratio_repeat_2_radial_dist_mean_mean,ratio_repeat_2_spots_number_mean,norm_repeat1_area_mean,norm_repeat1_cell_n,norm_repeat1_k_corr_perc_mean,norm_repeat1_radial_dist_mean_mean,norm_repeat1_spots_number_mean,norm_repeat2_area_mean,norm_repeat2_cell_n,norm_repeat2_k_corr_perc_mean,norm_repeat2_radial_dist_mean_mean,norm_repeat2_spots_number_mean,sd_cell_n,sd_k_area_mean,sd_k_corr_perc_mean,sd_radial_dist_mean_mean,sd_spots_number_mean
RPE1,3,I19,sample,ASCC2,-0.48,0.7,0.02,-0.68,1.04,175.928670729026,437,53.966819221968,0.50016435574971,32.8604118993135,164.664253042298,839,36.6877234803337,0.533708114739065,31.5887961859356,0.989,1.13,1.03,0.981,1.01,0.971,1.08,0.982,1,1.01,0.06,0.637,1.122,-1.871,1.077,-1.015,0.76,-1.083,0.501,0.999,0.08697413408594534,0.7601397897755385,1.5591704525163372,1.6772572849744907,0.05515432893255068
RPE1,3,K12,sample,SMARCD2,0.85,-0.64,0.01,0.34,-0.3,197.26007269572,247,50.7145748987854,0.522816566025223,31.6801619433198,174.824981774959,686,35.9300291545189,0.535156774968594,30.731778425656,1.11,0.641,0.968,1.03,0.97,1.03,0.884,0.962,1,0.979,1.483,-0.857,-0.066,0.893,-0.295,0.218,-0.429,0.088,-0.219,-0.31,0.3026417023478423,0.8944900782009827,0.10889444430272832,0.7863027406794408,0.010606601717798222
RPE1,4,M04,sample,ZNHIT1,0.24,-0.48,0.01,-0.54,-0.47,174.584179551605,257,51.9844357976654,0.51763304011899,31.5097276264591,169.408966481183,706,36.5403682719547,0.527580063596282,31.2181303116147,1.05,1.1,0.976,1,0.993,0.994,0.924,0.965,0.992,0.985,0.489,-0.283,0,0.122,-0.376,0,-0.677,0.02,-1.198,-0.563,0.2786000717874998,0.34577521600022176,0.01414213562373095,0.9333809511662428,0.13222896808188433
RPE1,1,M03,sample,MPG,0.05,-0.25,0.01,0.01,-0.01,180.028015261107,357,53.6162464985994,0.507179261911604,32.327731092437,167.298380624833,827,38.3494558645707,0.531716294947073,31.6952841596131,0.996,1.03,1.01,0.995,1,0.99,1,1.04,0.991,1,0,-0.484,-0.454,0.154,-0.03,0.095,-0.015,0.47,-0.134,0.013,0.3316330803764908,0.06717514421272201,0.6533666658163699,0.2036467529817257,0.030405591591021543
RPE1,1,N17,sample,NIPBL,-0.25,-0.93,0.01,0.82,-2.17,167.316029862553,216,52.7523148148148,0.522990387548691,29.9444444444444,170.136103274495,729,37.3854595336077,0.532176559080533,30.1604938271605,0.926,0.624,0.992,1.03,0.931,1.01,0.883,1.01,0.992,0.956,-0.881,-1.359,-0.299,1.729,-1.963,0.381,-0.507,0.325,-0.084,-2.382,0.6024549775709385,0.892368757857423,0.44123463146040565,1.2819845942912107,0.29627774131716345
RPE1,3,D20,sample,PPHLN1,-1.36,0.24,0.01,0,-1.07,168.994427347113,455,52.6285714285714,0.504308004342427,32.6351648351648,160.139930565983,830,37.2710843373494,0.5283818592735,30.2240963855422,0.95,1.18,1,0.989,1,0.945,1.07,0.998,0.991,0.963,-0.929,-0.09,1.024,0,0,-1.801,0.573,-1.012,0,-2.138,0.468811795926681,0.6165971131946694,1.4396694064958109,0,1.5117942981768386
RPE1,1,N05,sample,SAP30L,2.95,-1.37,0,1.02,-0.12,203.730875980598,184,53.4184782608696,0.531796276602322,31.3695652173913,180.238935201001,575,37.8408695652174,0.535259635483382,31.3669565217391,1.13,0.532,1,1.04,0.975,1.07,0.697,1.02,0.998,0.994,3.394,-0.587,-0.001,2.22,-0.225,2.508,-2.16,-0.002,-0.185,-0.007,1.1122789668064395,0.6264966081312812,7.071067811865475e-4,1.700591808753647,0.15414927829866737
RPE1,4,J05,sample,LAS1L,2.1,-1.45,0,1.12,-0.53,171.703935514048,160,51.753125,0.532707521171408,29.23125,193.828150577385,469,39.8582089552239,0.53360647610391,31.3880597014925,1.03,0.684,0.971,1.03,0.921,1.14,0.614,1.05,1,0.991,0.464,-0.977,0,0.962,-1.557,3.731,-1.919,0,1.284,0.505,0.6660945878777278,2.3101178541364504,0,0.22768838354206836,1.458054182806661
RPE1,4,N09,sample,MEIKIN,0.99,0.05,0,-0.47,-0.13,169.473801716432,235,52.236170212766,0.515785595712302,31.6510638297872,171.067764146316,824,38,0.529467875914208,32.0849514563107,1.02,1,0.98,1,0.997,1,1.08,1,0.996,1.01,1.28,0.185,-0.813,-0.224,-0.259,0.7,-0.087,0.804,-0.708,0,0.1923330444827409,0.4101219330881976,1.1433916651786473,0.34223968209428896,0.1831406563273158
RPE1,2,G05,sample,SUMO3,0.48,0.1,0,0.09,0.5,172.187636153576,397,51.8198992443325,0.510947143515501,32.0730478589421,161.868938285291,927,38.1920172599784,0.529843463593269,32.3516720604099,0.983,1.03,1,1,0.992,0.977,1.07,1.04,0.992,1.02,0.955,0.204,-0.156,0.132,0.202,-0.004,-0.013,0.151,0.054,0.799,0.1534421715174808,0.6781154031578991,0.2170817818242701,0.05515432893255071,0.4221427483683689
RPE1,3,F15,sample,MBD6,0.35,-0.31,0,0.45,0.13,184.629752749108,376,52.4042553191489,0.512340279720483,33.688829787234,170.381984082074,806,37.6389578163772,0.534050500692103,30.8920595533499,1.04,0.975,1,1,1.03,1.01,1.04,1.01,1,0.984,0.528,-0.623,0,0.966,0.597,0.172,0,0,-0.065,-0.338,0.44052752467921913,0.2517300141024109,0,0.7290270914033306,0.6611448404094219
RPE1,3,N11,sample,PCGF5,0.29,-1.65,0,-0.3,0.03,182.240563526994,355,52.7197183098592,0.503720591238508,33.4056338028169,172.998852645628,618,36.1197411003236,0.533721445317242,31.2669902912621,1.02,0.921,1.01,0.988,1.02,1.02,0.796,0.967,1,0.996,0,-1.621,0.001,-0.499,0.255,0.577,-1.679,0,-0.104,-0.193,0.04101219330881979,0.4080006127446379,7.071067811865475e-4,0.27930717856868625,0.31678383797157333
RPE1,3,L18,sample,MRPL44,0.16,-0.56,0,0.37,-0.23,175.361705946211,291,54.1357388316151,0.518731685848668,31.7628865979381,165.361377636102,788,36.8223350253807,0.53075159398021,31.4200507614213,0.985,0.755,1.03,1.02,0.973,0.976,1.02,0.986,0.996,1,0.571,-0.905,0.398,1.222,-0.21,-0.243,-0.206,-0.393,-0.473,-0.246,0.4942676400493968,0.5755849198858497,0.5593214639185591,1.198545994111198,0.025455844122715714
RPE1,4,B03,sample,SOX1,0,-0.02,0,-0.16,0.15,174.660453036273,303,54.6303630363036,0.509799015334191,32.4257425742574,167.571500575541,845,38.501775147929,0.527726384051869,32.5278106508876,1.05,1.29,1.03,0.989,1.02,0.983,1.11,1.02,0.992,1.03,-0.003,-0.008,0.001,0.254,0,0,-0.038,0,-0.566,0.306,0.021213203435596427,0.0021213203435596424,7.071067811865475e-4,0.5798275605729689,0.21637467504308353
RPE1,1,I13,sample,CTBP1,-1.17,1.81,0,-1.54,0.78,170.911824790549,436,53.3635321100917,0.498066606022404,33.5779816513761,167.96821444514,862,36.0139211136891,0.537646845527765,31.1473317865429,0.946,1.26,1,0.977,1.04,0.994,1.04,0.972,1,0.987,-1.743,2.093,0.141,-3.056,1.548,-0.597,1.533,-0.138,-0.028,0.007,0.39597979746446665,0.8103443712397835,0.19728279195104675,2.141119333432866,1.0896515498084698
RPE1,1,F22,neg2,NA,-1.19,1.23,0,-0.75,1.07,173.646592303409,464,54.8793103448276,0.499854553428561,33.1228448275862,162.308148228969,934,36.6761241970021,0.534980738469835,31.8169164882227,0.961,1.34,1.03,0.981,1.03,0.96,1.13,0.99,0.997,1.01,-0.667,0.929,0.906,-1.49,0.962,-1.709,1.529,-0.909,-0.011,1.185,0.4242640687119284,0.7368052659963826,1.2833988078535838,1.0458109293749038,0.15768481220460015
RPE1,3,M15,sample,CTNNB1,-1.47,-0.4,0,-0.07,0.52,164.152146854686,357,52.5812324929972,0.505934074946178,33.515406162465,165.22725495218901,800,38.33625,0.529024747837974,32.2575,0.922,0.926,1,0.992,1.03,0.975,1.03,1.03,0.993,1.03,-2.926,-1.049,0,0,0.168,-0.012,0.25,0,-0.147,0.866,0.9185317087613252,2.0605091603776,0,0.10394469683442248,0.49356053326821014
RPE1,3,G02,sample,FAM208A,-1.61,0.62,0,-0.67,0.54,173.062653557598,383,53.6892950391645,0.506203760745491,32.6501305483029,161.945318423224,913,38.1297918948521,0.531964852822925,31.9539978094195,0.973,0.994,1.02,0.993,1,0.955,1.18,1.02,0.998,1.02,-1.235,0.032,0,-0.508,0.06,-1.98,1.207,0,-0.825,1.02,0.8308504678941934,0.5267945519839778,0,0.22415284963613552,0.6788225099390857
RPE1,2,E17,sample,PRMT7,-1.61,1.2,0,0.61,0.46,170.682785276408,372,54.1841397849462,0.509432572618168,33.0268817204301,160.669641468748,922,34.382863340564,0.540454700831376,31.7190889370933,0.974,0.961,1.05,0.999,1.02,0.97,1.06,0.937,1.01,0.998,-1.162,0.155,1.277,0.055,0.949,-2.066,2.24,-1.269,1.164,-0.032,1.4743176387739516,0.6392245301926389,1.80029386490095,0.7841814203358811,0.6936717523440031
RPE1,2,C22,neg,NA,-4.03,4.7,0,0.04,2.09,156.42066428583,627,51.6786283891547,0.50679815204735,33.1961722488038,147.321602761238,1349,36.0296515937732,0.537058531069254,33.2831727205337,0.893,1.62,0.999,0.994,1.03,0.89,1.55,0.982,1.01,1.05,-3.394,3.416,0.05,-0.505,1.025,-4.657,5.993,-0.041,0.591,3.16,1.8222141751177332,0.8930758646386094,0.06434671708797582,0.774989032180456,1.5096729778332791
RPE1,3,G12,sample,SMARCA1,1.13,-0.32,-0.01,0.47,-1.23,196.636982034217,299,52.1822742474916,0.517152002779312,31.1571906354515,173.199282757848,757,35.6591809775429,0.539814633533238,30.554821664465,1.11,0.776,0.996,1.01,0.954,1.02,0.976,0.954,1.01,0.974,1.675,-0.285,0.063,0.341,-1.49,0.584,-0.346,-0.088,0.603,-0.977,0.0431335136523794,0.7714534982745234,0.10677312395916867,0.18526197667087543,0.36274577874869884
RPE1,1,F03,sample,POLE4,1.1,-0.74,-0.01,0.88,-0.22,189.807766718237,251,53.2788844621514,0.520120134390624,30.7051792828685,180.236287861817,735,38.921768707483,0.5376786574725,31.3646258503401,1.05,0.725,1,1.02,0.954,1.07,0.89,1.05,1,0.994,0.808,-1.233,0.014,0.775,-0.902,1.401,-0.24,-0.037,0.979,0.464,0.7021570337182418,0.41931432124362267,0.03606244584051392,0.14424978336205568,0.965907863100824
RPE1,1,K10,sample,TSN,0.78,-0.18,-0.01,0.53,-0.34,181.269346592368,386,50.7629533678756,0.512688457491519,31.8704663212435,169.509622906727,841,35.2717003567182,0.544531866448341,31.1331747919144,1,1.12,0.954,1.01,0.99,1,1.02,0.952,1.02,0.986,0.499,-0.2,-0.167,0.571,-0.257,1.058,-0.161,0.149,0.498,-0.416,0.027577164466275356,0.3952726906832801,0.22344574285494903,0.05161879502661794,0.11242997820866103
RPE1,3,E04,sample,MORC1,-0.01,0.42,-0.01,0.7,-0.49,173.852204728516,548,53.9434306569343,0.502999744806894,33.6459854014599,163.42709142376,932,36.0574034334764,0.533423393801349,30.9860515021459,0.977,1.42,1.03,0.986,1.03,0.964,1.2,0.965,1,0.987,0.12,0.842,0,-0.03,0.142,-0.146,0,-0.015,1.433,-1.119,0.595383909759073,0.18809040379562164,0.010606601717798213,1.034497220875919,0.8916616510762364
RPE1,1,L07,sample,ZFP57,-0.04,0.99,-0.01,-0.11,-0.63,173.770939441908,505,51.880198019802,0.497189075936305,30.9009900990099,167.144897557679,968,35.646694214876,0.544842410998281,31.6828512396694,0.962,1.46,0.976,0.975,0.96,0.989,1.17,0.963,1.02,1,-0.329,1.11,0.083,-1.12,-0.754,0.242,0.866,-0.095,0.895,-0.515,0.17253405460951768,0.4037579720575187,0.12586500705120546,1.4248201640908935,0.16899852070358484
RPE1,3,O20,sample,EGFR,-0.16,0.39,-0.01,0.69,-0.29,172.754467781709,382,52.4253926701571,0.508677652136039,33.0157068062827,166.67121257955,883,39.7038505096263,0.53288373502558,31.6398640996602,0.971,0.991,1,0.997,1.01,0.983,1.14,1.06,1,1.01,-0.234,0.076,-0.022,0.204,-0.033,-0.077,0.7,0,1.169,-0.552,0.44123463146040565,0.11101576464628797,0.015556349186104044,0.6823580438450184,0.3669884194358182
RPE1,3,M03,sample,TDRKH,-0.87,0.76,-0.01,-1.28,1.06,177.959631012625,453,50.3432671081678,0.501566253583929,33.2362030905077,166.767131446082,821,39.4202192448234,0.52283131548092,32.4056029232643,1,1.18,0.961,0.983,1.02,0.984,1.06,1.06,0.981,1.03,-1.423,0.696,-0.617,-1.232,0.816,-0.31,0.815,0.599,-1.321,1.298,0.08414570696119915,0.7870098474606274,0.8598418459228417,0.0629325035256027,0.340825468531916
RPE1,4,B11,sample,PMF1,-1.7,0,-0.01,0,0.44,151.98592151572,237,49.373417721519,0.516365451935461,32.1012658227848,167.330929151579,777,40.3577863577864,0.532579720770708,32.7271557271557,0.913,1.01,0.927,1,1.01,0.982,1.02,1.07,1,1.03,-2.108,0.008,-0.687,0.003,0.49,-1.295,0,0.663,-0.005,0.384,0.00565685424949238,0.5748778131046632,0.9545941546018393,0.00565685424949238,0.07495331880577402
RPE1,1,J11,sample,MED1,-1.7,0.24,-0.01,-1.32,0.06,169.261626112701,326,52.4279141104294,0.515209208429934,32.1840490797546,162.528407674787,830,37.0253012048193,0.531744116669936,31.2566265060241,0.937,0.942,0.986,1.01,1,0.961,1.01,1,0.991,0.99,-1.95,0.367,0.001,-1.07,0.305,-1.454,0.115,-0.024,-1.574,-0.176,0.17819090885900996,0.35072496346852755,0.017677669529663688,0.35638181771801997,0.34011836175072935
RPE1,2,M16,sample,KDM2B,-2.26,1.16,-0.01,-1.18,-0.11,167.549231170877,467,52.1263383297645,0.505328891492127,32.7408993576017,159.774211761343,879,37.9141069397042,0.525762063564506,31.9863481228669,0.957,1.21,1.01,0.991,1.01,0.965,1.01,1.03,0.984,1.01,-1.564,0.945,-0.037,-0.404,-0.246,-2.962,1.381,0.018,-1.958,0.027,0.30829855659733474,0.9885352800987935,0.03889087296526011,1.0988439379638948,0.19304015126392748
RPE1,1,K15,sample,HMGN4,1.03,-0.8,-0.02,1.39,-0.42,193.616913122493,191,53.1570680628272,0.53115447240082,31.2513089005236,175.718565931167,793,36.4943253467844,0.535988005392436,31.3177805800757,1.07,0.552,1,1.04,0.971,1.04,0.961,0.985,0.999,0.992,0.909,-1.581,0.094,2.769,-0.531,1.144,-0.026,-0.142,0.001,-0.315,1.0995510447450814,0.16617009357883858,0.1668772003600252,1.9572715703243637,0.15273506473629428
RPE1,2,B13,sample,TNRC6A,0.02,0.62,-0.02,0.54,-0.3,178.289851723574,490,55.0540816326531,0.506224801748197,31.6571428571429,162.715665135716,1033,36.460793804453,0.541601115478336,32.6030977734753,1.02,1.27,1.06,0.993,0.979,0.982,1.19,0.994,1.01,1.03,0.013,0.198,0.025,0.063,-1.248,0.018,1.042,-0.072,1.024,0.65,0.5967981233214461,0.003535533905932737,0.0685893577750951,0.6795296167202722,1.3420886706920672
RPE1,1,H16,sample,OTUB1,-0.68,0.58,-0.02,0.11,0.5,180.576830581433,373,53.583109919571,0.507237527870413,32.7319034852547,164.436410149048,921,36.4153094462541,0.538263367144205,31.2877307274701,0.999,1.08,1.01,0.995,1.02,0.973,1.12,0.983,1,0.991,-0.28,0.133,0.062,-0.639,1.076,-1.089,1.023,-0.111,0.866,-0.07,0.6293250352560272,0.5720493859799168,0.12232947314527272,1.064195705685754,0.8103443712397835
RPE1,1,L17,sample,TOP2B,-0.86,-0.8,-0.02,0.29,-1.25,162.558359333748,175,51.537142857142904,0.529839160774527,29.1142857142857,168.585023516545,778,38.8303341902314,0.529067360705248,31.8084832904884,0.9,0.506,0.969,1.04,0.905,0.997,0.942,1.05,0.986,1.01,-1.721,-1.606,-1.287,2.247,-2.327,-0.001,0.003,1.244,-1.658,-0.172,1.137734810929155,1.2162236636408619,1.7896872631831517,2.761251980533468,1.52381511345701
RPE1,4,N03,sample,FANCB,0.52,0.41,-0.03,0.01,-0.03,177.152509736445,390,56.1910256410256,0.504152285607525,33.5692307692308,163.88005804394,848,35.783608490566,0.53185307848141,31.5377358490566,1.06,1.67,1.05,0.978,1.06,0.961,1.11,0.945,1,0.996,1.051,0.699,-0.001,0.02,0.478,-0.017,0.13,-0.054,0,-0.53,0.40234375849514553,0.7551900423072327,0.03747665940288702,0.01414213562373095,0.7127636354360399
RPE1,4,H02,sample,SOX13,-0.02,0,-0.03,0.14,0.11,177.39681921833,460,53.0652173913044,0.509008066254875,31.95,164.775718165966,919,36.7143634385201,0.533071308059078,32.6931447225245,1.07,1.97,0.996,0.988,1.01,0.967,1.2,0.97,1,1.03,-0.042,0,0,0.534,-0.565,0.001,0,-0.058,-0.257,0.776,0,0.030405591591021543,0.04101219330881976,0.5593214639185591,0.9482301935711602
RPE1,2,F16,sample,APOBEC3G,-0.87,1.26,-0.03,-0.39,0.67,181.406929024215,489,52.3374233128834,0.503212029383302,32.4233128834356,163.710836378056,915,36.8535519125683,0.533667186680444,31.5639344262295,1.04,1.26,1.01,0.987,1,0.988,1.05,1,0.999,0.994,-0.259,1.201,0.68,-0.814,0.682,-1.477,1.324,-0.742,0.026,0.661,0.08697413408594534,0.861256059485215,1.0055058428472705,0.5939696961966999,0.014849242404917511
RPE1,4,I08,sample,DYNC1LI1,-1.15,0.24,-0.03,-0.89,-0.23,161.896108234552,203,54.5098522167488,0.515121721412226,31.6256157635468,163.230142420961,842,35.2262470308789,0.521088265680793,30.8598574821853,0.972,0.868,1.02,1,0.997,0.958,1.1,0.931,0.98,0.974,-1.103,-0.101,0,0,0,-1.192,0.58,-0.067,-1.775,-0.458,0.48153971798803885,0.0629325035256027,0.04737615433949869,1.2551145366061218,0.3238549057834388
RPE1,3,N22,neg2,NA,-1.43,1.08,-0.03,-0.69,1.76,174.616190047832,505,53.6534653465347,0.500745253186439,33.3663366336634,159.093007920172,837,37.2508960573477,0.53180116615986,32.7455197132617,0.981,1.31,1.02,0.982,1.02,0.939,1.08,0.997,0.998,1.04,-0.461,1.153,0.368,-1.321,1.254,-2.397,1.003,-0.419,-0.067,2.267,0.10606601717798222,1.3689587283771558,0.5564930367938129,0.8867119036079305,0.7162991693419726
RPE1,1,F19,sample,MBD3L4,0.98,-1.38,-0.04,0.2,-1.18,184.895737097451,269,52.8401486988848,0.521973456080756,31.3568773234201,177.055512056384,634,35.6837539432177,0.538102509537294,30.1876971608833,1.02,0.777,0.994,1.02,0.975,1.05,0.768,0.964,1,0.956,0.733,-1.524,0.602,0.398,-0.943,1.227,-1.231,-0.677,0.004,-1.417,0.20718228688765836,0.34931074990615457,0.9043895731375943,0.27860007178749974,0.33516861428242356
RPE1,1,C06,sample,PRDM6,-0.09,0.23,-0.04,0.14,-0.01,185.148313774572,306,54.4918300653595,0.51068790417949,31.8104575163399,170.432439664066,864,37.8096064814815,0.537544823956842,31.7037037037037,1.02,0.884,1.02,1,0.989,1.01,1.05,1.02,1,1,0.019,-0.085,-0.081,0.18,-0.16,-0.203,0.539,0.003,0.102,0.138,0.4412346314604057,0.15697770542341358,0.05939696961967,0.055154328932550706,0.21071782079359117
RPE1,4,E22,neg,NA,-2.05,4.1,-0.04,-0.29,0.88,153.531756988219,573,55.0698080279232,0.498443046574366,33.022687609075,151.878415149824,1213,35.7535037098104,0.535900475061678,32.1904369332234,0.922,2.45,1.03,0.967,1.04,0.891,1.59,0.945,1.01,1.02,-1.703,4.228,0.692,-1.522,1.1,-2.401,3.97,-0.763,0.944,0.664,0.18243354954612895,0.49356053326821,1.0288403666264265,1.7437253224060263,0.30829855659733474
RPE1,2,E08,sample,RBBP5,2.1,-1.32,-0.05,1.85,0.19,185.338596016082,224,49.7053571428571,0.529063266758465,31.6875,184.659089592249,677,35.5649926144756,0.537475355074476,31.9630723781388,1.06,0.579,0.961,1.04,0.98,1.11,0.78,0.969,1.01,1.01,0.949,-1.551,-0.025,3.172,-0.492,3.253,-1.083,-0.069,0.534,0.881,0.33092597359530423,1.6291740238538057,0.031112698372208095,1.8653476887701124,0.9708576105691298
RPE1,4,K08,sample,DYNLL1,1.44,0.43,-0.05,-0.17,0.88,188.215321235115,290,53.0931034482759,0.503172821001303,33.3,175.637274889531,768,34.9563802083333,0.53670686800128,31.71875,1.13,1.24,0.997,0.977,1.05,1.03,1.01,0.924,1.01,1,2.319,0.861,0.055,-1.006,1.089,0.559,0,-0.149,0.66,0.674,0.6088189386016174,1.2445079348883235,0.14424978336205568,1.178039897456788,0.29344931419241715
RPE1,2,L13,sample,NSD3,0.17,0.39,-0.05,-0.35,0.86,173.208200118172,433,54.027713625866,0.503358905335231,33.8591224018476,163.530584009531,966,35.4001035196687,0.537592475085134,31.9896480331263,0.989,1.12,1.04,0.987,1.05,0.987,1.11,0.965,1.01,1.01,0.466,-0.012,-0.025,-0.996,1.403,-0.13,0.791,-0.069,0.287,0.318,0.5678067452927977,0.42143564158718233,0.031112698372208095,0.9072180002623405,0.767210857587404
RPE1,3,L08,sample,EPC1,0.09,-0.07,-0.05,-0.53,0.48,171.352647854367,352,52.3522727272727,0.512514537717233,32.7954545454545,175.228534674718,767,36.5202086049544,0.530767247032658,31.9817470664928,0.963,0.913,0.999,1,1,1.03,0.988,0.978,0.996,1.02,-0.354,-0.137,-0.109,0.045,0.536,0.541,0,0,-1.101,0.432,0.09687362902255703,0.63286056916196,0.07707463914933367,0.8103443712397834,0.07353910524340097
RPE1,4,G17,sample,FOS,-0.14,0.58,-0.05,-0.26,1.45,155.842231074883,243,52.7510288065844,0.517198405572736,31.6666666666667,168.379093560893,815,39.6644171779141,0.528133478511029,32.4319018404908,0.936,1.04,0.99,1,0.998,0.988,1.07,1.05,0.993,1.02,0.215,0.814,-0.155,-0.367,1.334,-0.494,0.356,0.051,-0.153,1.556,0.32385490578343873,0.5013387078612621,0.1456639969244288,0.15132085117392116,0.15697770542341352
RPE1,2,L09,sample,PRMT6,-0.23,-0.1,-0.05,-0.38,-0.39,170.781831694136,419,50.9701670644391,0.508214381356684,32.9140811455847,166.417780618477,864,37.0416666666667,0.533013956933157,31.8611111111111,0.975,1.08,0.985,0.997,1.02,1,0.995,1.01,0.998,1,-0.469,-0.001,-0.299,-0.435,0.069,0.005,-0.202,0.192,-0.318,-0.845,0.14212846301849608,0.3351686142824235,0.34718942956259485,0.08273149339882606,0.6462955980045044
RPE1,2,G17,sample,MED25,0.87,0.54,-0.06,-0.14,0.97,181.835962404581,400,52.22125,0.519899062677836,33.0525,165.401550686102,891,36.3653198653199,0.527717634422789,32.1515151515151,1.04,1.03,1.01,1.02,1.02,0.999,1.03,0.991,0.988,1.01,1.621,0.49,0.466,1.179,1.383,0.115,0.6,-0.593,-1.462,0.567,0.07778174593052022,1.0649028124669406,0.7488260812765538,1.867469009113672,0.5769991334482228
RPE1,4,K18,sample,SRPK1,-0.55,0.43,-0.06,-0.09,0.57,156.115882218146,152,52.6907894736842,0.522374656289106,31.9013157894737,168.38605313168,772,38.5012953367876,0.530869295744211,31.9870466321244,0.938,0.65,0.989,1.01,1.01,0.988,1.01,1.02,0.998,1.01,0,0,-0.12,0.075,0.581,-1.094,0.855,0,-0.258,0.551,0.6045762979144981,0.7735748186180831,0.08485281374238571,0.23546655813512032,0.021213203435596368
RPE1,3,H10,sample,IPO8,-1.86,1.83,-0.06,-7.42,-4.03,163.19607871444,479,54.1002087682672,0.499899294176542,32.6826722338205,159.507654943286,957,32.4111807732497,0.477363400530045,26.4263322884013,0.917,1.24,1.03,0.98,1,0.941,1.23,0.868,0.896,0.842,-1.349,1.464,1.484,-1.947,0.54,-2.366,2.197,-1.605,-12.899,-8.595,0.5183092706097394,0.7191275964667189,2.1842528470852454,7.744233467555068,6.459420446139112
RPE1,1,K03,sample,AGO4,0.87,-0.57,-0.07,0.16,0.01,193.495695987281,298,53.7751677852349,0.512412684406065,31.9026845637584,172.800741590577,766,37.2526109660574,0.533712756724096,31.4007832898172,1.07,0.861,1.01,1.01,0.991,1.02,0.928,1.01,0.995,0.995,0.912,-0.841,0.031,0.529,0.076,0.822,-0.29,-0.172,-0.21,-0.05,0.38961583643378767,0.06363961030678934,0.14354267658086914,0.5225519112968586,0.08909545442950499
RPE1,1,M08,sample,PPM1D,0.76,-1.05,-0.07,0.6,-0.29,185.732882448701,327,53.5932721712538,0.517756202554215,31.9847094801223,170.015615867595,783,35.1334610472542,0.538036493046142,31.3920817369093,1.03,0.945,1.01,1.02,0.994,1.01,0.949,0.949,1,0.995,0.772,-1.094,0.631,1.217,-0.358,0.75,-1.006,-0.765,-0.008,-0.216,0.06222539674441624,0.01555634918610406,0.9871210665364204,0.8662058069535208,0.10040916292848974
RPE1,1,C07,sample,RBM4,0.66,-0.2,-0.07,0.47,-0.96,183.547663039466,400,53.6425,0.506493675972544,32.0525,171.079086589888,875,36.28,0.541179567312399,31.1554285714286,1.02,1.16,1.01,0.994,0.996,1.01,1.06,0.98,1.01,0.987,0.613,-0.192,0.31,0.519,-0.49,0.715,-0.206,-0.45,0.412,-1.429,0.009899494936611655,0.07212489168102784,0.5374011537017761,0.07566042558696061,0.6639732675341682
RPE1,4,D14,sample,TRAPPC12,0.12,-0.05,-0.07,-0.32,0.32,161.484665686238,292,53.4212328767123,0.509075997865206,33.0034246575342,168.28406708536,804,38.9689054726368,0.52849715922726,32.3880597014925,0.97,1.25,1,0.988,1.04,0.987,1.05,1.03,0.994,1.02,0.001,-0.015,-0.435,-0.17,0.003,0.238,-0.088,0.291,-0.472,0.641,0.05161879502661797,0.16758430714121175,0.5133595231414335,0.21354624791833732,0.45113412639701733
RPE1,4,M09,sample,MAD2L1,0.1,-1.02,-0.07,0.25,-1.5,163.6386290204,169,51.2810650887574,0.525615550114521,31.1775147928994,169.362197951484,708,36.899011299435,0.533490004519325,30.7118644067797,0.983,0.722,0.963,1.02,0.982,0.994,0.927,0.975,1,0.969,0.059,-0.937,-0.317,0.49,-0.9,0.132,-1.094,0.179,0,-2.097,0.11101576464628798,0.051618795026617974,0.35072496346852755,0.3464823227814083,0.8464068170802973
RPE1,1,N09,sample,SMCHD1,-0.07,0.06,-0.07,-0.29,0.75,176.057715000706,385,50.9350649350649,0.502221324669551,33.1922077922078,166.84753235759,814,37.0288697788698,0.532519163130738,31.9422604422604,0.974,1.11,0.958,0.985,1.03,0.987,0.986,1,0.993,1.01,-0.045,0.066,-0.225,-0.282,0.558,-0.098,0.058,0.091,-0.305,0.936,0.00565685424949238,0.037476659402887025,0.22344574285494903,0.01626345596729061,0.26728636328851496
