cell_line,plate,well,control,gene_symbol,score_area_mean,score_cell_n,score_k_corr_perc_mean,score_radial_dist_mean_mean,score_spots_number_mean,raw_repeat_1_area_mean,raw_repeat_1_cell_n,raw_repeat_1_k_corr_perc_mean,raw_repeat_1_radial_dist_mean_mean,raw_repeat_1_spots_number_mean,raw_repeat_2_area_mean,raw_repeat_2_cell_n,raw_repeat_2_k_corr_perc_mean,raw_repeat_2_radial_dist_mean_mean,raw_repeat_2_spots_number_mean,ratio_repeat_1_area_mean,ratio_repeat_1_cell_n,ratio_repeat_1_k_corr_perc_mean,ratio_repeat_1_radial_dist_mean_mean,ratio_repeat_1_spots_number_mean,ratio_repeat_2_area_mean,ratio_repeat_2_cell_n,ratio_repeat_2_k_corr_perc_mean,ratio_repeat_2_radial_dist_mean_mean,ratio_repeat_2_spots_number_mean,norm_repeat1_area_mean,norm_repeat1_cell_n,norm_repeat1_k_corr_perc_mean,norm_repeat1_radial_dist_mean_mean,norm_repeat1_spots_number_mean,norm_repeat2_area_mean,norm_repeat2_cell_n,norm_repeat2_k_corr_perc_mean,norm_repeat2_radial_dist_mean_mean,norm_repeat2_spots_number_mean,sd_cell_n,sd_k_area_mean,sd_k_corr_perc_mean,sd_radial_dist_mean_mean,sd_spots_number_mean
HCT116,1,G07,sample,BCORL1,-2.02,0.87,0.14,-0.56,-2.12,117.87971484724,899,59.9438264738598,0.513402818520194,32.5361512791991,106.91870752805,406,60.3891625615764,0.489761170585626,27.8251231527094,0.962,1.08,1.02,1,0.989,0.935,1.17,1.02,0.975,0.894,-2.859,0.72,0.313,0.273,-1.565,-1.18,1.018,-0.038,-1.392,-2.682,0.2107178207935912,1.1872322856122133,0.2481944801964782,1.1773327906756015,0.7898382745853736
HCT116,4,F09,sample,KIF22,-0.01,-0.61,0.13,1.49,-2.28,124.696559953045,536,57.8861940298507,0.530256809341873,30.3619402985075,123.124617118336,1113,58.8077268643306,0.517253453799567,31.9946091644205,1,0.686,1,1.02,0.902,1.01,1.18,0.998,1.02,0.971,-0.028,-1.83,0.012,2.029,-2.376,0,0.612,0.257,0.956,-2.184,1.7267547596575492,0.019798989873223333,0.17324116139070414,0.7587255762131654,0.13576450198781692
HCT116,1,E13,sample,AR,-0.71,0.7,0.13,-0.79,-0.56,121.304697743055,919,57.7606093579978,0.508971266920854,33.8563656147987,108.239643935133,638,58.1692789968652,0.508058500294172,31.1677115987461,0.99,1.1,0.978,0.995,1.03,0.946,1.83,0.985,1.01,1,-0.675,-0.062,-0.34,-1.582,0.085,-0.745,1.459,0.607,0,-1.195,1.0755094141847388,0.04949747468305829,0.6696301217836605,1.1186429278371182,0.9050966799187808
HCT116,1,K04,sample,UCHL5,1.33,-0.13,0.12,0.9,1.24,120.635933455181,735,59.5612244897959,0.518056554280882,33.0476190476191,125.324286026741,139,60.4244604316547,0.514824761881374,34.4964028776978,0.984,0.881,1.01,1.01,1,1.1,0.399,1.02,1.03,1.11,0.272,-0.015,0.119,1.078,0.524,2.39,-0.237,0.129,0.717,1.965,0.15697770542341355,1.4976521625531078,0.007071067811865481,0.2552655480083437,1.018940871689815
HCT116,3,K02,sample,KDM8,0.66,0.15,0.12,-0.27,0.45,121.851237304282,573,55.5157068062827,0.529790027127619,37.1500872600349,120.842306402646,935,60.0128342245989,0.498404518195223,32.3454545454545,0.977,0.734,0.974,1.01,1.03,0.988,1.06,1.01,0.989,0.979,0.933,-1.143,0.232,0.103,0.223,0.397,1.452,0,-0.638,0.668,1.8349420971790908,0.3790092347159895,0.16404877323527903,0.5239661248592318,0.31466251762801367
HCT116,4,K04,sample,GLTSCR1L,0.66,0.29,0.12,-0.25,-0.05,130.75053639339,859,58.5873108265425,0.513784115309369,35.2351571594878,120.906061429142,859,60.0221187427241,0.502654938215564,31.8218859138533,1.05,1.1,1.01,0.991,1.05,0.994,0.913,1.02,0.991,0.966,1.327,0.422,0.027,-0.342,0.833,0,0.154,0.208,-0.155,-0.93,0.18950461735799473,0.9383306986345485,0.1279863273947651,0.1322289680818844,1.2466292552318834
HCT116,1,G02,sample,TSNAX,-0.76,0.46,0.12,-0.14,-0.25,122.44933695256,750,59.1426666666667,0.511662330146146,33.3253333333333,101.41542806081,383,61.056135770235,0.506067015748737,28.7206266318538,0.999,0.899,1,1,1.01,0.887,1.1,1.03,1.01,0.923,0.107,0.058,-0.087,-0.177,0.942,-1.617,0.857,0.327,-0.103,-1.448,0.5649783181680514,1.219052090765608,0.2927422074112307,0.05232590180780451,1.6899852070358485
HCT116,4,J06,sample,APC,-0.94,2.09,0.12,-0.5,0.11,120.101868940795,1014,58.8594674556213,0.517796986469528,33.4763313609467,114.452233585158,1132,59.1086572438163,0.504381371645345,32.1183745583039,0.963,1.3,1.02,0.999,0.995,0.941,1.2,1,0.994,0.975,-0.72,2.826,0.286,-0.223,0.604,-1.155,1.359,-0.039,-0.777,-0.381,1.0373256480006652,0.3075914498161482,0.22980970388562794,0.39173715677734733,0.6965001794687493
HCT116,1,J10,sample,HDAC4,0.21,1.39,0.11,-1.26,0.15,123.180501856611,987,59.7223910840932,0.505718262997437,33.2158054711246,119.932513248138,510,59.893137254902,0.496937455807592,31.9019607843137,1,1.18,1.01,0.988,1.01,1.05,1.47,1.01,0.989,1.03,-0.423,0.654,0.197,-1.156,-0.15,0.85,2.116,0.029,-1.363,0.446,1.0337901140947325,0.900146932450475,0.11879393923934,0.1463711037056154,0.42143564158718233
HCT116,1,I14,sample,NPM2,0.02,0.04,0.11,1.34,1.74,121.835390288177,902,57.5343680709534,0.518922760245206,35.2350332594235,122.379139417389,362,58.3839779005525,0.512218349920936,33.4281767955801,0.994,1.08,0.974,1.01,1.07,1.07,1.04,0.989,1.02,1.07,-0.491,0.004,-0.961,2.001,2.256,0.537,0.086,1.18,0.674,1.226,0.05798275605729689,0.7269057710597708,1.5139156185203981,0.9383306986345484,0.7283199846221438
HCT116,1,E02,sample,RLIM,-0.12,0.8,0.11,-0.34,0.18,122.689830582128,923,58.8358613217768,0.511692820125243,33.169014084507,104.571221593611,402,58.410447761194,0.508434041538738,31.6467661691542,1,1.11,0.996,1,1.01,0.914,1.16,0.99,1.01,1.02,0.579,0.801,0.087,-0.93,0.282,-0.817,0.808,0.128,0.252,0.071,0.004949747468305837,0.9871210665364203,0.028991378028648453,0.8358002153624992,0.14919953083036153
HCT116,4,F06,sample,YY2,-0.13,0.05,0.11,-1.08,-0.15,124.61227937924,677,59.2710487444609,0.509817506482412,31.7518463810931,118.113718613671,985,59.1609137055838,0.501901514835732,32.8578680203046,0.999,0.867,1.03,0.983,0.944,0.971,1.05,1,0.989,0.997,0.376,-0.405,0.001,-1.003,-0.27,-0.632,0.507,0.222,-1.16,-0.04,0.6448813844421314,0.7127636354360399,0.156270598642227,0.11101576464628798,0.16263455967290594
HCT116,4,B16,sample,ORC6,3.71,-1.43,0.1,-0.01,0.97,153.870528214346,452,61.6393805309735,0.512030981107798,33.4048672566372,140.463730461546,763,60.4292267365662,0.504125553225831,33.6631716906946,1.23,0.579,1.07,0.987,0.993,1.16,0.811,1.03,0.994,1.02,4.972,-1.936,0.236,0.002,0.66,2.451,-0.915,-0.039,-0.023,1.281,0.7219560235914649,1.7826161953712865,0.19445436482630057,0.017677669529663688,0.43911331111684593
HCT116,1,I16,sample,PARP3,3.04,0,0.1,0.85,-1.42,139.29086532048,683,58.2532942898975,0.517118512664279,31.696925329429,133.288101837756,387,58.3540051679587,0.513336287943163,29.7467700258398,1.14,0.819,0.987,1.01,0.964,1.17,1.11,0.989,1.02,0.956,3.8,-0.122,-0.358,0.688,-2.034,2.283,0.124,0.557,1.014,-0.804,0.17394826817189069,1.0726809870599925,0.647002704785691,0.23051681066681454,0.8697413408594533
HCT116,4,H02,sample,SOX13,0.38,0.37,0.1,0.29,0.22,124.800152602536,876,58.7505707762557,0.512331697996622,32.8321917808219,120.835386755244,1023,60.2380254154448,0.504650058605895,32.6959921798631,1,1.12,1.02,0.988,0.976,0.994,1.09,1.02,0.995,0.992,0.31,-0.172,-0.7,0.617,0.748,0.447,0.91,0.907,-0.033,-0.307,0.7650895372438444,0.09687362902255703,1.1363205973667818,0.4596194077712559,0.7459976541518076
HCT116,1,J17,sample,RING1,-0.01,0.52,0.1,-0.45,0.37,124.329140203218,1045,59.7846889952153,0.504931722762425,34.0813397129187,115.466989075901,498,59.8654618473896,0.504216410008114,30.995983935743,1.01,1.25,1.01,0.987,1.04,1.01,1.43,1.01,1,0.996,0.255,1.017,0.345,-0.97,0.888,-0.283,0.019,-0.152,0.065,-0.152,0.7056925676241743,0.38042344827836255,0.3514320702497141,0.7318555185280766,0.7353910524340095
HCT116,2,I14,sample,MBD3L1,-0.5,0.77,0.1,-0.11,1.36,128.324108856188,946,56.8964059196617,0.524909254101201,40.8446088794926,117.020471746847,816,60.4479166666667,0.501548056577066,33.0012254901961,1.05,1.17,0.992,1.01,1.14,0.965,1.02,1.02,0.993,1.01,0.784,1.562,0.018,0.015,2.768,-1.794,-0.024,0.192,-0.242,-0.055,1.1214713549618645,1.8229212818989196,0.12303657992645928,0.1817264427649427,1.9961624432896237
HCT116,4,H15,sample,MAPRE1,-0.64,-0.04,0.1,0.58,0.57,124.549516285368,747,56.7382864792503,0.524802361258432,36.0843373493976,122.663696241929,1021,59.8863858961802,0.504791207508482,32.6141038197845,0.999,0.956,0.981,1.01,1.07,1.01,1.09,1.02,0.995,0.99,-0.856,-0.379,-0.42,1.546,1.356,-0.426,0.292,0.628,-0.382,-0.223,0.4744686501761734,0.3040559159102154,0.7410479066835017,1.3633018741276637,1.1165216074935587
HCT116,4,O15,sample,ORC5,-0.98,0.67,0.1,-0.43,-0.41,119.844193289378,775,56.5025806451613,0.519455135852774,34.8658064516129,118.436963324572,1172,57.57295221843,0.512139408024774,34.2610921501706,0.961,0.992,0.977,1,1.04,0.974,1.25,0.977,1.01,1.04,-1.193,-0.001,0.577,-0.869,-1.674,-0.773,1.337,-0.368,0,0.852,0.9461088732276006,0.29698484809834996,0.6682159082212874,0.6144757928511098,1.7861517292772189
HCT116,2,M16,sample,KDM2B,-1.49,0.26,0.1,-0.65,0.26,121.910974422666,816,57.2040441176471,0.523703958578763,38.1629901960784,116.035010323205,668,59.1474550898204,0.49895518101165,33.1302395209581,0.994,1.01,0.997,1,1.07,0.957,0.839,0.997,0.988,1.02,-0.58,1.064,0.401,0.081,0.473,-2.403,-0.547,-0.192,-1.388,0.04,1.139149024491528,1.2890556621030762,0.4193143212436227,1.0387398615630383,0.3061772362537751
HCT116,3,M08,sample,HIST1H2AB,1.38,-1.11,0.09,0.07,0.72,127.517633251553,678,56.5420353982301,0.524261661495007,38.5398230088496,127.054521284991,823,60.4659781287971,0.504913434983075,34.4277035236938,1.02,0.869,0.992,0.999,1.07,1.04,0.934,1.01,1,1.04,0.544,-1.198,0,-0.364,0.252,2.22,-1.025,0.172,0.502,1.193,0.12232947314527275,1.1851109652686538,0.12162236636408616,0.6123544725075502,0.6653874810965412
HCT116,2,L03,sample,STAT3,0.43,0.87,0.09,-0.17,0.32,122.256324606231,831,59.5854392298436,0.513242065763061,34.2394705174489,124.549976473171,992,59.890625,0.503343023564674,32.710685483871,0.997,1.03,1.04,0.984,0.958,1.03,1.25,1.01,0.996,1,0.155,-0.018,0.14,-0.272,0.213,0.711,1.758,0.031,-0.074,0.417,1.2558216433873084,0.3931513703397204,0.07707463914933368,0.1400071426749364,0.14424978336205568
HCT116,1,G12,sample,ADAR,0.4,-0.56,0.09,-0.11,0.66,126.63533305026,599,59.414858096828,0.507907243656516,33.1502504173623,120.831056787905,355,60.0140845070423,0.501495640131821,32.6957746478873,1.03,0.718,1.01,0.993,1.01,1.06,1.02,1.02,0.999,1.05,-0.004,-1.12,-0.39,-0.362,0.009,0.811,-0.008,0.565,0.145,1.31,0.786302740679441,0.5762920266670363,0.6752869760331529,0.3585031380615796,0.9199459223236984
HCT116,1,M17,sample,PARP4,0.33,-0.39,0.09,-0.09,0.24,123.453973387759,801,59.8033707865169,0.505874114136869,33.2921348314607,116.056671009907,514,59.4328793774319,0.501094167216576,31.5778210116732,1.01,0.96,1.01,0.989,1.01,1.01,1.48,1.01,0.998,1.01,0.674,-0.585,0.27,-0.183,-0.006,-0.006,-0.192,-0.094,-0.005,0.483,0.27789296500631316,0.48083261120685233,0.2573868683519033,0.12586500705120546,0.3457752160002217
HCT116,1,M09,sample,KDM4D,-0.31,0.81,0.09,0.08,0.35,124.418590960737,1059,59.552880075543,0.507114862443834,34.1397544853636,112.896345564761,248,58.5020161290323,0.505798376309737,31.7943548387097,1.02,1.27,1.01,0.991,1.04,0.987,0.713,0.991,1.01,1.02,0.092,2.019,0.178,-0.585,0.728,-0.708,-0.395,-0.007,0.748,-0.027,1.7069557697843258,0.565685424949238,0.1308147545195113,0.9425733393216679,0.5338656197958433
HCT116,1,L14,sample,HIST1H4I,1.12,-0.35,0.08,-0.02,0.19,129.969494443536,723,59.1030428769018,0.507323747497932,33.5228215767635,116.797782368749,514,57.5029182879377,0.493381841156991,31.1517509727626,1.06,0.867,1,0.992,1.02,1.02,1.48,0.974,0.982,1,2.165,-1.357,0.244,-0.038,0.371,0.08,0.658,-0.09,-0.001,0,1.4248201640908933,1.4743176387739516,0.23617366491630687,0.02616295090390226,0.2623366158202091
HCT116,3,F04,sample,PHF19,0.3,0.25,0.08,0.59,0.79,124.265954602999,766,56.9712793733681,0.525066757892467,37.7088772845953,120.591890045321,1005,60.0900497512438,0.505668351064595,32.6398009950249,0.996,0.981,0.999,1,1.04,0.986,1.14,1.01,1,0.988,0.111,0.425,-0.306,0.848,1.571,0.48,0.07,0.469,0.323,-0.001,0.25102290732122434,0.26092240225783603,0.5480077554195744,0.37123106012293744,1.1115718600252527
HCT116,3,H12,sample,CHD1,1.06,-0.6,0.07,-1.34,0.28,131.704114939831,747,58.0756358768407,0.515424157490781,35.2958500669344,124.79478404206,865,60.7560693641619,0.498559038623129,33.0612716763006,1.06,0.957,1.02,0.983,0.978,1.02,0.982,1.02,0.989,1,2.197,-0.325,0.009,-1.004,-0.139,-0.079,-0.875,0.128,-1.676,0.7,0.38890872965260115,1.6093750339805821,0.08414570696119915,0.4751757569573599,0.5932625894155134
HCT116,3,O20,sample,EGFR,0.46,-0.27,0.07,0.4,-0.05,122.737160569562,837,57.2096774193548,0.523740357428363,36.3022700119474,126.28061286957,720,60.0381944444444,0.503133864028249,33.4333333333333,0.984,1.07,1,0.998,1.01,1.03,0.817,1.01,0.998,1.01,0.04,0,-0.024,0.796,0.095,0.875,-0.533,0.156,0,-0.2,0.37688791437242986,0.5904341622907672,0.12727922061357855,0.5628569978244918,0.20859650045003153
HCT116,4,C04,sample,FAAP100,0.35,1.48,0.07,0,-0.13,125.630540752116,1065,59.3464788732394,0.509056213850677,31.7145539906103,123.117925880606,1150,59.0395652173913,0.504818333744634,33.56,1.01,1.36,1.03,0.982,0.942,1.01,1.22,1,0.995,1.02,0.427,1.425,0.203,0,-0.951,0.275,1.529,-0.054,0,0.698,0.07353910524340085,0.1074802307403552,0.18172644276494274,0,1.1660190821766168
HCT116,3,D06,sample,GPX1,-0.38,0.86,0.07,-0.51,0.36,121.787710626611,707,56.3387553041018,0.525200618365736,35.4144271570014,121.074671597195,948,59.9409282700422,0.505115982515794,32.7742616033755,0.976,0.906,0.988,1,0.981,0.99,1.08,1,1,0.992,-0.686,0.66,0.081,-0.644,0,-0.083,1.065,0.056,-0.376,0.713,0.2863782463805517,0.4263853890554882,0.01767766952966369,0.18950461735799476,0.5041671349860084
HCT116,1,M18,sample,PML,0.94,-0.82,0.06,0.79,1.45,122.949218881734,800,59.644375,0.511816201419023,34.05,118.914181035926,187,57.8449197860963,0.510522530999733,33.1176470588235,1,0.959,1.01,1,1.04,1.04,0.537,0.98,1.02,1.06,1.076,-0.041,0.473,0.667,0.99,0.798,-1.594,-0.353,0.918,1.916,1.0981368311827084,0.19657568516986024,0.5840702012600882,0.17748380207782344,0.654780879378743
HCT116,1,C16,sample,EMSY,0.41,0.24,0.06,0,1.39,125.681948431475,914,59.5459518599562,0.512265385975925,34.1531728665208,116.807152621902,344,58.406976744186,0.491735753858796,31.3517441860465,1.03,1.1,1.01,1,1.04,1.02,0.989,0.989,0.979,1.01,0.451,1.188,-0.001,0,1.794,0.369,-0.704,0.116,0,0.985,1.337846030004948,0.05798275605729691,0.08273149339882606,0,0.572049385979917
HCT116,1,M14,sample,DOT1L,0.31,0.83,0.06,0.08,0.4,122.358471306233,1029,58.7157434402332,0.510337643700177,33.9825072886297,119.347958014987,487,58.799794661191,0.488492728760536,31.9548254620123,0.998,1.23,0.994,0.997,1.03,1.04,1.4,0.996,0.973,1.03,0.064,0.978,-0.74,0.866,0.579,0.548,0.679,0.859,-0.699,0.228,0.21142492757477765,0.342239682094289,1.1306637431172895,1.1066221125569469,0.24819448019647813
HCT116,4,N03,sample,FANCB,-0.14,0.12,0.06,0.34,0.5,120.91999622647,1004,57.6648406374502,0.519680175804751,36.25796812749,115.279958930745,846,58.6790780141844,0.504328665666579,33.6595744680851,0.97,1.29,0.997,1,1.08,0.948,0.899,0.996,0.994,1.02,-0.266,0.461,0.002,0.674,0.68,-0.007,-0.217,0.114,0,0.326,0.47941839764447924,0.1831406563273158,0.07919595949289333,0.47658997051973306,0.2503158005400379
HCT116,2,J10,sample,DROSHA,-0.2,0.39,0.06,0.29,0.32,125.313084396419,1077,57.9526462395543,0.522131422469645,38.4651810584958,118.052776405345,957,59.8542319749216,0.505079556809395,32.9205851619645,1.02,1.34,1.01,1,1.08,0.974,1.2,1.01,1,1.01,0,0.476,0.167,0.001,-0.035,-0.406,0.302,-0.054,0.585,0.684,0.12303657992645926,0.2870853531617383,0.156270598642227,0.41295036021294373,0.5084097756731277
HCT116,1,J14,sample,PARP10,-0.28,-0.31,0.06,0.09,-0.64,124.131595428257,899,58.4499443826474,0.509188826431733,33.5361512791991,114.023287272331,283,59.5989399293286,0.499982887085175,30.1342756183746,1.01,1.08,0.99,0.995,1.02,0.997,0.813,1.01,0.996,0.968,-0.064,-0.209,-0.885,0.038,0.037,-0.498,-0.405,0.996,0.145,-1.315,0.13859292911256335,0.30688434303496165,1.3300678554118959,0.07566042558696058,0.9560083681642122
HCT116,4,F14,sample,UVRAG,-0.28,-0.15,0.06,-0.59,-0.8,124.458206147851,687,58.7387190684134,0.514095232290886,33.0291120815138,121.938517425062,907,58.7816979051819,0.501637369610713,32.4266813671444,0.998,0.88,1.02,0.991,0.982,1,0.964,0.998,0.989,0.984,-0.163,-0.295,0.513,-0.328,-0.512,-0.4,-0.002,-0.385,-0.86,-1.085,0.2071822868876584,0.16758430714121178,0.6349818895055197,0.3761808075912433,0.4051721856198917
HCT116,4,D04,sample,FANCA,-0.33,-0.07,0.06,-0.3,1.15,118.626268221297,822,59.0468369829684,0.51062259437878,33.0352798053528,120.081959816939,915,58.6934426229508,0.502915093499453,33.8174863387978,0.951,1.05,1.02,0.985,0.982,0.987,0.972,0.996,0.991,1.03,-0.807,-0.222,0.202,0,0.589,0.147,0.087,-0.077,-0.599,1.718,0.2184959953866432,0.6745798692519663,0.19728279195104678,0.42355696193074194,0.7983235559596121
HCT116,4,N08,sample,FBXO28,-0.55,-0.47,0.06,0.63,-1.2,121.840833985964,765,55.8464052287582,0.528145129312816,36.8418300653595,117.153435141517,1150,58.4973913043478,0.506564734997621,32.4095652173913,0.977,0.98,0.966,1.02,1.09,0.963,1.22,0.993,0.998,0.984,-0.763,-1.119,0,1.315,0,-0.332,0.185,0.117,-0.054,-2.391,0.9220672426672579,0.304763022691402,0.08273149339882606,0.9680291834443835,1.690692313817035
HCT116,4,E06,sample,SCML2,-0.7,0.36,0.06,-0.52,0.89,125.124017730322,954,59.3039832285115,0.511055416331338,34.2327044025157,115.24641860672,770,58.5019480519481,0.50960649614098,33.361038961039,1,1.22,1.03,0.986,1.02,0.948,0.818,0.993,1,1.01,-0.009,1.565,0.114,-1.023,1.197,-1.386,-0.839,0.001,-0.02,0.576,1.6998847019724603,0.9736860376938758,0.07990306627407988,0.7092281015301071,0.4391133111168461
HCT116,3,K07,sample,CHTOP,-1.06,-0.3,0.06,-0.48,-0.37,123.111966527539,629,55.7837837837838,0.527007881834881,39.5723370429253,115.959932585865,826,60.2554479418886,0.501848660633956,31.8813559322034,0.987,0.806,0.979,1,1.1,0.948,0.938,1.01,0.996,0.965,-0.352,-0.342,0,-0.708,0.311,-1.764,-0.252,0.118,-0.249,-1.047,0.0636396103067893,0.9984347750354051,0.0834386001800126,0.3245620125646253,0.9602510088513315
HCT116,3,H10,sample,IPO8,-1.14,0.16,0.06,-0.83,0.15,125.568164466815,946,58.0026427061311,0.522150644756782,37.6469344608879,117.340048187991,862,59.8051044083527,0.503020131164183,32.1473317865429,1.01,1.21,1.02,0.995,1.04,0.959,0.978,1,0.998,0.973,-0.202,0.641,0,-0.578,1.344,-2.084,-0.327,0.121,-1.084,-1.044,0.684479364188578,1.3307749621930824,0.08555992052357225,0.3577960312803931,1.6885709934734756
HCT116,1,J19,sample,HIST1H3D,0.24,-0.3,0.05,-0.32,0.17,123.302796081256,685,59.9503649635037,0.513230694404806,33.5737226277372,119.098337383962,490,60.8112244897959,0.492728658552436,32.130612244898,1.01,0.821,1.02,1,1.02,1.04,1.41,1.03,0.981,1.03,0.025,-0.84,0.002,0.296,0.306,0.461,0.233,0.092,-0.934,0.031,0.7587255762131655,0.30829855659733474,0.06363961030678927,0.8697413408594535,0.19445436482630057
HCT116,1,D10,sample,H2AFJ,-1.17,-1.1,0.05,-0.53,-0.79,128.201065302311,707,61.7461103253182,0.503332898217327,31.8500707213578,87.1275540407891,26,54.6153846153846,0.51972405684904,30.0384615384615,1.05,0.848,1.05,0.984,0.968,0.762,0.0747,0.925,1.03,0.965,1.587,-1.471,1.864,-1.155,-0.822,-3.923,-0.735,-1.774,0.094,-0.752,0.520430590953299,3.896158364337877,2.57245446995666,0.8831763697019979,0.04949747468305829
HCT116,2,L12,sample,TSPYL5,0.84,0.3,0.04,0.24,1.23,124.034197755484,1057,57.2999053926206,0.522364805933841,38.4578997161779,124.084779026992,911,58.4824368825467,0.510118502873246,34.443468715697,1.01,1.31,0.999,1,1.08,1.02,1.14,0.986,1.01,1.06,0.477,0.284,0.02,0.172,1.057,1.208,0.321,0.054,0.299,1.396,0.02616295090390228,0.5168950570473663,0.024041630560342614,0.08980256121069154,0.2397091988222396
HCT116,1,J15,sample,KAT14,-0.02,-0.73,0.04,-0.3,0.73,127.133890422,647,58.6955177743431,0.510356132726812,34.5533230293663,110.533290675054,361,58.9778393351801,0.504788698062278,31.584487534626,1.04,0.776,0.994,0.997,1.05,0.966,1.04,0.999,1.01,1.01,1.085,-1.249,0.082,-0.602,1.151,-1.129,-0.206,0,0.008,0.309,0.7375123727775692,1.5655344135470162,0.0579827560572969,0.43133513652379396,0.5953839097590731
HCT116,2,F02,sample,CCNH,-0.41,0.73,0.04,-0.03,-0.7,120.959545267225,805,58.3906832298137,0.522697202147018,33.3925465838509,116.179246843668,817,58.3023255813954,0.507339173245732,31.265605875153,0.986,0.999,1.02,1,0.934,0.958,1.03,0.983,1,0.958,0.007,-0.14,0.533,-0.04,-1.012,-0.82,1.599,-0.455,-0.029,-0.382,1.229658692483406,0.5847773080412748,0.698621499812309,0.007778174593052022,0.44547727214752497
HCT116,2,J20,sample,NUP188,-0.89,-0.6,0.04,0.1,-1.28,117.28445335482,851,57.9283196239718,0.518863228587232,34.352526439483,119.342228097934,721,60.0721220527046,0.507807711320434,31.74479889043,0.956,1.06,1.01,0.995,0.961,0.984,0.905,1.01,1.01,0.973,-1.786,-0.377,0.075,-0.26,-1.7,0.004,-0.829,0.01,0.461,-0.86,0.31961226509631946,1.26572113832392,0.045961940777125586,0.5098239892355008,0.5939696961966999
HCT116,1,O03,sample,PRDM9,-1,0.48,0.04,0.62,0.56,115.455598134633,921,57.7774158523344,0.519369635540738,33.7035830618892,104.961031632661,312,58.4070512820513,0.518981604282886,29.875,0.942,1.1,0.978,1.02,1.02,0.918,0.897,0.989,1.03,0.96,-0.982,1.086,-0.392,0,1.14,-1.026,-0.134,0.475,1.24,-0.029,0.862670273047588,0.03111269837220812,0.6130615792887367,0.8768124086713189,0.8266078272070739
HCT116,3,K08,sample,PDS5A,0.96,-0.13,0.03,0.14,1.08,130.077986951732,751,56.6837549933422,0.526461523627511,39.0758988015979,123.930712158961,807,60.7676579925651,0.500151721792981,33.8091697645601,1.04,0.962,0.994,1,1.08,1.01,0.916,1.02,0.992,1.02,1.681,-0.046,0.037,0.277,0.807,0.241,-0.215,0.016,0,1.356,0.11950104602052652,1.0182337649086286,0.014849242404917497,0.1958685783886737,0.38820162287141463
HCT116,1,B15,sample,NOC3L,0.33,0.05,0.03,1.04,0.34,122.578424502915,870,57.7971264367816,0.518443267149916,32.2758620689655,114.805086365108,404,56.4740099009901,0.515603895155571,30.4851485148515,1,1.04,0.979,1.01,0.981,1,1.16,0.957,1.03,0.98,0.527,-0.182,-0.003,1.183,0.402,0.132,0.278,0.053,0.897,0.273,0.3252691193458119,0.2793071785686863,0.03959797974644666,0.20223253941935262,0.09121677477306463
HCT116,1,G06,sample,DSCC1,0.1,0.26,0.03,0.04,0.83,129.848921031707,882,60.3106575963719,0.511742231269119,35.3775510204082,113.608513853571,225,58.74,0.506005494792363,32.0044444444444,1.06,1.06,1.02,1,1.08,0.993,0.647,0.995,1.01,1.03,0.472,0.508,0.669,0.025,1.224,-0.272,0.005,-0.618,0.059,0.43,0.3556747109368334,0.5260874452027914,0.9100464273870866,0.024041630560342614,0.5614427842621187
HCT116,1,N15,sample,MCRS1,0.02,1.27,0.03,-0.04,0.73,117.326992295029,1015,57.8807881773399,0.515816073059291,32.9881773399015,123.333770749798,703,59.0504978662873,0.501064390692229,33.6002844950213,0.957,1.22,0.98,1.01,1,1.08,2.02,1,0.998,1.08,-0.964,0.755,0.003,-0.073,-0.93,0.999,1.78,0.052,0,2.386,0.7247844507162112,1.3880506114691928,0.03464823227814083,0.05161879502661797,2.344766086414592
HCT116,1,N12,sample,ACTR5,-0.01,0.33,0.03,0.07,1.03,122.110827323019,866,59.1674364896074,0.509918735847332,34.8452655889146,115.084652959168,572,58.7657342657343,0.506502492366805,31.6730769230769,0.996,1.04,1,0.997,1.06,1.01,1.64,0.996,1.01,1.02,0.068,-0.159,0.054,-0.967,1.283,-0.095,0.814,0,1.102,0.781,0.6880148980945107,0.11525840533340725,0.03818376618407356,1.463003930274967,0.35496760415564677
HCT116,1,H19,sample,ATF7IP,-0.13,-0.53,0.03,-0.23,0.26,120.111373403498,676,59.8254437869822,0.50743315267755,33.2366863905325,114.543331604125,440,59.9738636363636,0.501092689541741,31.1886363636364,0.98,0.811,1.01,0.992,1.01,1,1.26,1.02,0.998,1,-0.534,-1.299,0.263,-0.505,0.001,0.282,0.241,-0.194,0.036,0.527,1.0889444430272832,0.5769991334482227,0.3231477990022522,0.3825447686219222,0.371938166904124
HCT116,4,B09,sample,GPATCH11,-0.41,0.43,0.03,0.01,-0.01,123.909048572414,801,59.1416978776529,0.513996859034394,32.645443196005,126.269859925415,1190,58.8718487394958,0.510706579994634,33.1831932773109,0.994,1.03,1.02,0.991,0.97,1.04,1.26,0.999,1.01,1.01,-1.094,0.03,-0.012,-0.001,-0.007,0.273,0.831,0.076,0.017,-0.023,0.5663925317304246,0.9666149698820106,0.062225396744416184,0.012727922061357857,0.01131370849898476
